Site ,Region,Plot_No,Species_Code,Latin_Name,Total,Browsed,StumpSprout
TNCO_ESDB1,NH,940,PRSE,Prunus serotina,11,0,6
TNCO_ESDB1,NH,940,QUIL,Quercus ilicifolia,51,0,0
TNCO_ESDB1,NH,939,QUIL,Quercus ilicifolia,26,0,0
TNCO_ESDB1,NH,938,QUIL,Quercus ilicifolia,25,0,0
TNCO_ESDB1,NH,938,PRSE,Prunus serotina,4,2,0
TNCO_ESDB1,NH,937,PIRI,Pinus rigida,1,1,0
TNCO_ESDB1,NH,937,QUIL,Quercus ilicifolia,18,0,0
TNCO_ESDB1,NH,936,QUIL,Quercus ilicifolia,48,0,0
APB_Humdinger,ALB,705,PRSE,Prunus serotina,2,0,0
APB_Humdinger,ALB,705,QUCO,Quercus coccinea,2,0,0
APB_Humdinger,ALB,705,FRAL,Frangula alnus,2,2,2
APB_Humdinger,ALB,704,QUCO,Quercus coccinea,12,0,11
APB_Humdinger,ALB,703,QUIL,Quercus ilicifolia,15,0,0
APB_Humdinger,ALB,703,BEPO,Betula populifolia,7,0,7
APB_Humdinger,ALB,702,QUCO,Quercus coccinea,3,0,0
APB_Humdinger,ALB,702,QUIL,Quercus ilicifolia,13,0,0
APB_Humdinger,ALB,702,PRSE,Prunus serotina,8,0,0
APB_Humdinger,ALB,702,QUPR,Quercus prinoides,1,0,0
APB_Humdinger,ALB,701,QURU,Quercus rubra,2,0,0
APB_Humdinger,ALB,701,QUCO,Quercus coccinea,2,0,0
APB_Humdinger,ALB,701,PRSE,Prunus serotina,1,0,0
APB_Humdinger,ALB,701,QUPR,Quercus prinoides,22,0,0
APB_Humdinger,ALB,700,PRSE,Prunus serotina,4,0,0
APB_Humdinger,ALB,700,QUCO,Quercus coccinea,3,0,0
APB_Humdinger,ALB,700,QUVE,Quercus velutina,6,0,0
APB_Humdinger,ALB,700,QUIL,Quercus ilicifolia,11,0,0
APB_Humdinger,ALB,699,BEPO,Betula populifolia,2,0,0
APB_Humdinger,ALB,699,QUIL,Quercus ilicifolia,14,0,0
APB_Humdinger,ALB,699,PRSE,Prunus serotina,8,0,0
APB_Humdinger,ALB,698,PRSE,Prunus serotina,2,0,0
APB_Humdinger,ALB,698,QUIL,Quercus ilicifolia,14,0,0
APB_Humdinger,ALB,697,PRVI,Prunus virginiana,10,0,0
APB_Humdinger,ALB,697,PRSE,Prunus serotina,7,0,0
APB_Humdinger,ALB,697,QUVE,Quercus velutina,26,0,26
APB_Humdinger,ALB,697,POGR,Populus grandidentata,1,0,0
APB_Humdinger,ALB,697,PODE,Populus deltoides,2,0,0
APB_Humdinger,ALB,696,QUCO,Quercus coccinea,4,0,4
APB_Humdinger,ALB,696,PRSE,Prunus serotina,9,0,0
APB_Humdinger,ALB,696,QUVE,Quercus velutina,5,0,0
APB_Humdinger,ALB,696,QUAL,Quercus alba,6,0,0
APB_Humdinger,ALB,695,QUPR,Quercus prinoides,15,0,0
APB_Humdinger,ALB,695,QUIL,Quercus ilicifolia,26,0,0
APB_Humdinger,ALB,695,PRSE,Prunus serotina,2,0,0
APB_Humdinger,ALB,694,QUVE,Quercus velutina,1,0,0
APB_Humdinger,ALB,694,QUCO,Quercus coccinea,4,0,0
APB_Humdinger,ALB,694,QUIL,Quercus ilicifolia,15,0,0
APB_Humdinger,ALB,694,PRSE,Prunus serotina,1,0,0
APB_Humdinger,ALB,693,QUPR,Quercus prinoides,19,0,0
APB_Humdinger,ALB,693,QUVE,Quercus velutina,2,0,0
APB_Humdinger,ALB,693,PRSE,Prunus serotina,4,0,0
APB_Humdinger,ALB,693,QUIL,Quercus ilicifolia,3,0,0
APB_Humdinger,ALB,692,QUVE,Quercus velutina,3,0,0
APB_Humdinger,ALB,692,QUPR,Quercus prinoides,29,0,0
APB_Humdinger,ALB,692,AMSP,Amelanchier spp.,1,0,0
APB_Humdinger,ALB,692,PRSE,Prunus serotina,11,0,0
